20190204, ['VALE', 'DB', 'GOOGL'], 8885.50000000003, 22.530000000000083
20190205, ['EQT', 'AMZN', 'XOM', 'EC'], 24252.00000000006, 15.36650000000003
20190206, ['EQNR', 'AAPL', 'WFC', 'GSK', 'SU', 'CMI'], 34323.30000000005, 3.3570999999999955
20190207, ['TMUS', 'SNN', 'JNJ', 'YUM', 'FCAU', 'DELL'], 50725.200000000026, 5.467299999999992
20190208, ['PFE', 'X', 'MA', 'BAM', 'TSLA', 'BCS'], 62705.40000000008, 3.9934000000000185
