date,open,high,low,close,volume
2017-01-03,39.2461,39.8341,38.9228,39.3931,6951679
2017-01-04,39.5891,40.5103,39.5303,40.3927,8892852
2017-01-05,40.1477,40.6465,39.6871,40.1477,6336234
2017-01-06,40.4711,40.6866,39.8439,40.4025,5639831
2017-01-09,40.1771,40.4221,39.8243,40.2947,4413636
2017-01-10,40.3633,40.6572,40.1673,40.3633,5197946
2017-01-11,40.3143,40.5886,40.0007,40.4907,4778287
2017-01-12,40.2359,40.5005,39.6087,40.4319,6946398
2017-01-13,40.716,41.0051,40.4711,40.5788,7671798
2017-01-17,40.2457,40.5005,39.4519,39.5205,11114861
2017-01-18,39.2657,40.427,38.3544,40.2751,13651664
2017-01-19,40.5494,40.765,40.1281,40.6082,10399267
2017-01-20,40.6866,40.9022,40.1183,40.4809,7369284
2017-01-23,40.2849,40.4907,39.9321,40.3633,4866162
2017-01-24,40.5984,41.2648,40.4025,40.961,5451697
2017-01-25,41.402,41.5935,41.0884,41.4412,7747738
2017-01-26,41.6274,41.7548,41.3432,41.598,5146653
2017-01-27,41.647,41.6862,41.2648,41.4608,4052153
2017-01-30,41.1962,41.1962,40.5739,40.9904,6281585
2017-01-31,40.7846,40.9806,40.2653,40.4123,8055306
2017-02-01,40.8336,41.1374,40.2947,40.5103,10398102
2017-02-02,39.0698,39.7361,38.2466,38.3838,20291322
2017-02-03,39.0698,39.8635,38.8934,39.3637,12348670
2017-02-06,38.9522,39.2755,38.717,38.9424,7212652
2017-02-07,39.1286,39.3245,38.8248,38.8836,5612343
2017-02-08,38.7068,38.9273,38.481,38.7265,8493222
2017-02-09,39.021,39.5709,38.8345,39.3549,7484857
2017-02-10,39.5709,39.6396,39.183,39.2174,6789913
2017-02-13,39.5022,40.2484,39.4727,39.9833,7576310
2017-02-14,39.9538,40.7394,39.7133,40.5135,7895938
2017-02-15,40.8768,41.6918,40.5626,41.3973,11623374
2017-02-16,41.3187,41.3874,40.498,40.7983,4987197
2017-02-17,40.4252,40.8376,40.2582,40.7983,4713579
2017-02-21,41.0634,41.3629,40.9112,41.0241,4933286
2017-02-22,40.5823,41.1812,40.5724,40.867,5368760
2017-02-23,40.8572,40.8572,40.1011,40.4939,4494640
2017-02-24,40.0128,40.3662,39.8066,40.3662,5223556
2017-02-27,40.3466,41.142,40.3466,40.975,5547192
2017-02-28,39.404,40.1699,39.0603,39.6789,22639196
2017-03-01,40.7492,42.5755,40.651,42.2122,15066494
2017-03-02,42.2024,42.2122,41.2696,41.466,8817492
2017-03-03,41.4071,41.9766,41.3285,41.682,7623231
2017-03-06,41.3187,41.5249,41.0438,41.3482,6600294
2017-03-07,41.3089,41.4463,40.8474,40.9063,6561273
2017-03-08,41.5053,41.8784,41.0634,41.1027,6715928
2017-03-09,41.3089,41.6182,41.2009,41.4856,5263415
2017-03-10,41.7704,42.0453,41.3383,41.7115,5615705
2017-03-13,41.8588,42.4283,41.7409,42.2024,5034377
2017-03-14,42.1042,42.2024,41.3678,41.898,6257070
2017-03-15,42.1435,42.5166,41.6231,41.9471,8169826
2017-03-16,42.1042,42.8505,42.006,42.7425,7391634
2017-03-17,42.8308,42.8603,42.0355,42.0846,8913912
2017-03-20,41.9668,42.1091,41.4562,41.4856,6191388
2017-03-21,41.79,41.8293,39.5905,39.7084,10427916
2017-03-22,39.4924,39.8066,38.8247,39.4334,8935033
2017-03-23,39.3058,39.9538,39.2567,39.4433,7387849
2017-03-24,39.62,39.6936,38.9965,39.296,7528339
2017-03-27,37.6464,38.7461,36.9394,38.7068,13739537
2017-03-28,38.6774,40.1306,38.5497,39.7575,8934358
2017-03-29,39.6004,39.8409,39.345,39.7182,5261278
2017-03-30,39.6887,40.5921,39.6495,40.3957,5817230
2017-03-31,40.2091,40.489,40.052,40.0717,5280797
2017-04-03,40.0913,40.219,39.1094,39.836,8765644
2017-04-04,39.7182,39.9048,39.296,39.5022,6447475
2017-04-05,39.7673,40.0422,38.7166,38.7657,8835393
2017-04-06,38.7559,39.5611,38.5006,39.3352,6634645
2017-04-07,38.9425,39.512,38.6675,39.1781,9337372
2017-04-10,39.0996,39.4064,38.4123,38.589,6916406
2017-04-11,38.3337,38.3926,37.4893,38.2257,9730044
2017-04-12,38.1962,38.1962,37.4451,37.7053,10462356
2017-04-13,37.4991,37.8624,36.8314,36.851,10215720
2017-04-17,36.959,37.5285,36.7921,37.45,7836348
2017-04-18,37.4107,37.8526,36.4877,37.2241,15029082
2017-04-19,37.6365,38.0588,37.3616,37.5874,10364582
2017-04-20,37.9508,38.2355,37.6856,37.9802,8466428
2017-04-21,37.9802,38.0391,37.3223,37.6365,7074491
2017-04-24,38.7461,38.9425,38.3533,38.481,10924540
2017-04-25,38.9228,39.188,38.7166,38.9032,8126554
2017-04-26,38.7952,39.8458,38.7608,39.3352,12762076
2017-04-27,39.3352,39.3942,38.5104,38.5399,7836877
2017-04-28,38.5203,38.5203,38.0784,38.1471,7001596
2017-05-01,38.3926,39.1487,38.3828,39.0112,9400625
2017-05-02,39.0701,39.3254,38.9032,39.3058,7735227
2017-05-03,39.0996,39.7378,38.9621,39.6691,8754769
2017-05-04,39.9048,40.0815,39.1487,39.4334,5618939
2017-05-05,39.5218,39.5709,39.0996,39.404,5266167
2017-05-08,39.4334,39.6887,39.183,39.6789,5508804
2017-05-09,39.7084,40.0717,39.62,39.7673,5813652
2017-05-10,39.5902,39.6787,39.2311,39.5016,6334313
2017-05-11,39.2458,39.4918,38.9508,39.3737,7988889
2017-05-12,39.1376,39.2458,38.6162,38.9704,5451791
2017-05-15,39.0786,39.9148,39.0786,39.8853,6196556
2017-05-16,40.0329,40.0821,39.5311,40.0132,5698291
2017-05-17,39.1474,39.1868,37.1158,37.5044,13063868
2017-05-18,37.8684,38.016,37.2486,37.711,8607677
2017-05-19,37.8389,38.0849,37.593,37.6422,8656148
2017-05-22,38.075,38.075,37.5143,37.898,5755238
2017-05-23,37.8783,38.4932,37.5637,38.2423,4586519
2017-05-24,38.3997,38.5866,38.1833,38.38,5538890
2017-05-25,38.6358,38.872,38.4391,38.7736,4565924
2017-05-26,38.6654,38.99,38.4883,38.8818,4325951
2017-05-30,38.6654,38.7047,37.9963,38.0357,7104195
2017-05-31,38.0259,38.2669,37.0223,38.1242,12278005
2017-06-01,38.4587,39.0687,38.0259,39.0589,8087533
2017-06-02,38.5571,38.7539,38.0652,38.321,8772579
2017-06-05,38.3702,38.7637,38.3407,38.4686,5954892
2017-06-06,38.075,38.262,37.711,38.0947,7387464
2017-06-07,38.1242,38.6358,38.016,38.2423,5800878
2017-06-08,38.321,39.3639,38.1538,39.1179,8588698
2017-06-09,39.5311,40.6577,39.3147,40.6232,11592615
2017-06-12,40.7019,41.243,40.638,41.2037,8076875
2017-06-13,41.3119,41.6661,41.2038,41.3709,6808344
2017-06-14,40.8298,41.6464,40.4461,41.6169,9060235
2017-06-15,41.3119,41.9121,41.0758,41.4398,6692028
2017-06-16,41.5579,41.6661,41.1643,41.243,8880631
2017-06-19,41.5382,41.9219,41.4595,41.7743,4860198
2017-06-20,41.6464,41.7301,41.3218,41.4595,6913674
2017-06-21,41.5185,41.5185,40.9282,41.0758,6362161
2017-06-22,40.9479,41.1643,40.761,40.9577,5804232
2017-06-23,41.2529,41.2529,40.6872,40.9479,8464325
2017-06-26,41.0758,41.4201,40.6823,41.1742,5263239
2017-06-27,41.5972,42.5909,41.4005,41.9317,8519622
2017-06-28,42.3351,42.5516,42.0793,42.158,8843285
2017-06-29,43.1714,43.3878,41.9908,42.3154,8844034
2017-06-30,42.6795,42.8164,42.1285,42.2663,7231212
2017-07-03,42.5122,42.9353,42.3942,42.7779,5259418
2017-07-05,42.9451,43.3878,42.827,42.9746,7350607
2017-07-06,42.9058,43.2403,42.6647,42.7779,7903069
2017-07-07,42.9648,42.9845,42.4925,42.6204,4718030
2017-07-10,42.5122,43.0632,42.4237,42.9254,3780214
2017-07-11,42.5811,42.6401,42.0793,42.404,6077156
2017-07-12,42.3056,42.5221,42.0498,42.3548,6126584
2017-07-13,42.4138,42.7237,42.2859,42.4827,4526280
2017-07-14,41.9121,42.5614,41.7842,42.345,6035251
2017-07-17,42.3154,42.345,41.9613,42.2367,6778762
2017-07-18,41.8038,42.3646,41.5776,42.1679,7167953
2017-07-19,42.3646,42.4532,41.3119,41.489,8002888
2017-07-20,41.3906,41.5579,41.243,41.4595,7073132
2017-07-21,41.3218,41.7448,41.0364,41.4693,7452411
2017-07-24,41.2234,41.489,41.0758,41.2824,6520050
2017-07-25,41.853,42.3548,41.7842,42.2564,7337777
2017-07-26,42.345,42.3646,41.9908,42.0892,8569475
2017-07-27,42.2072,42.3942,41.4988,41.853,8536025
2017-07-28,41.8924,42.0498,41.5923,41.8629,5195184
2017-07-31,42.0006,42.2958,41.7891,42.2072,6081314
2017-08-01,42.65,43.073,42.3646,42.4138,4507607
2017-08-02,42.3646,42.5024,42.0547,42.3253,9489009
2017-08-03,42.1384,42.3253,41.9022,42.1875,5884033
