date,open,high,low,close,volume
2017-01-03,33.8742,35.3186,33.8213,34.8959,5129251
2017-01-04,34.9927,35.4684,34.2881,34.4555,3842717
2017-01-05,34.4114,34.5524,33.9711,34.3938,2890121
2017-01-06,34.4026,34.5259,33.6276,33.9006,4529885
2017-01-09,33.9006,34.1211,33.4866,33.5131,3263995
2017-01-10,33.5571,34.0327,33.0903,33.1431,4266857
2017-01-11,33.1167,33.522,31.9013,32.4738,6268895
2017-01-12,32.4033,32.4443,31.3904,32.3681,3849645
2017-01-13,32.3681,32.9318,32.3681,32.5002,2515820
2017-01-17,32.7116,33.3105,32.3681,32.6059,3291286
2017-01-18,32.6851,33.011,32.3681,32.7996,2866839
2017-01-19,32.6763,32.8587,31.822,32.007,2958673
2017-01-20,32.0246,32.6279,31.9849,32.1215,3041380
2017-01-23,32.2976,32.3064,31.3023,32.0334,4955502
2017-01-24,33.3457,33.469,32.236,32.9758,8551301
2017-01-25,37.3884,41.1141,37.133,37.5822,46164733
2017-01-26,37.5382,39.4494,37.5382,38.6655,14711949
2017-01-27,38.8153,39.6256,38.4189,39.194,7679943
2017-01-30,39.1059,39.8193,38.8505,39.5463,6863584
2017-01-31,39.5023,39.8017,38.9562,39.7665,5597625
2017-02-01,40.1716,40.2069,38.7976,39.4406,5382069
2017-02-02,39.009,40.2773,39.009,39.8722,5447299
2017-02-03,39.9074,40.8278,39.8986,40.7706,5767989
2017-02-06,40.5504,40.8586,39.7048,40.0219,4651821
2017-02-07,40.0571,40.9203,39.7577,40.6032,4946803
2017-02-08,40.1188,40.5944,39.7577,40.339,4852602
2017-02-09,40.9115,41.07,40.2949,40.841,3452439
2017-02-10,40.9643,41.0436,40.3654,40.9203,3658189
2017-02-13,41.299,42.3471,41.026,42.1005,5521563
2017-02-14,41.9684,42.4,41.7218,42.1445,4105112
2017-02-15,42.215,42.7435,41.8363,42.4088,5004179
2017-02-16,42.5409,42.5849,41.7042,41.8979,4450836
2017-02-17,41.757,41.8187,41.2902,41.5192,3270914
2017-02-21,41.7746,42.0389,41.4355,41.7746,3217132
2017-02-22,41.7482,41.8451,41.5632,41.7042,2658385
2017-02-23,41.8363,42.0477,41.4311,41.7394,4064626
2017-02-24,41.3783,42.0565,41.1493,42.0565,3172622
2017-02-27,41.5897,42.1093,41.299,42.0036,5420598
2017-02-28,41.7482,42.8757,41.7218,42.444,5592772
2017-03-01,42.8492,43.774,42.5849,43.5802,4625317
2017-03-02,43.545,43.8532,42.6466,43.087,4130213
2017-03-03,43.175,43.7299,42.9372,43.1222,3098879
2017-03-06,42.7963,42.9951,42.2767,42.7259,3474135
2017-03-07,42.7611,42.8932,42.2414,42.5233,2285351
2017-03-08,42.4704,42.9328,42.2414,42.3735,2081073
2017-03-09,41.8803,42.1005,40.1452,41.1141,6329496
2017-03-10,41.5897,41.6513,41.0436,41.6425,3527035
2017-03-13,41.7042,42.0212,41.3254,41.8979,2949496
2017-03-14,41.6073,41.7086,40.5239,41.1317,3493241
2017-03-15,41.2021,41.5632,40.5239,41.4487,4057235
2017-03-16,41.6601,41.942,41.2197,41.5985,3191636
2017-03-17,41.801,41.8715,41.1844,41.2814,6829485
2017-03-20,41.2814,41.7679,40.8796,41.1385,3441462
2017-03-21,41.1296,41.2725,39.5137,39.7369,4693437
2017-03-22,39.6566,40.2726,39.0138,40.1833,4311053
2017-03-23,40.0404,40.594,39.7637,40.2904,3662901
2017-03-24,41.4599,41.6742,40.0583,40.3886,5278240
2017-03-27,39.8797,40.2636,39.5316,40.094,3164923
2017-03-28,40.0851,40.5672,39.844,40.4243,3418152
2017-03-29,40.3083,40.7904,39.7548,40.7725,2608148
2017-03-30,40.6743,42.3038,40.5315,42.067,5955211
2017-03-31,41.8885,41.9956,40.9894,41.0046,3387302
2017-04-03,40.7368,41.0671,39.8976,40.4422,6306739
2017-04-04,40.3708,41.1475,40.2458,41.0403,2353885
2017-04-05,41.3707,42.1384,40.96,41.0671,3669945
2017-04-06,41.2903,41.5938,40.7725,41.2903,2958206
2017-04-07,41.2992,41.9331,40.7859,41.826,3589301
2017-04-10,42.1027,43.0937,42.0759,42.4955,5389126
2017-04-11,43.299,44.165,42.4598,43.8258,7672388
2017-04-12,43.7543,43.8258,42.5937,43.1562,4226662
2017-04-13,42.9419,43.5847,42.7098,43.0044,3791164
2017-04-17,43.174,43.5535,42.8259,43.2901,2974408
2017-04-18,43.0223,43.3883,42.7009,43.3347,3322851
2017-04-19,43.3347,43.915,43.2455,43.3526,2957039
2017-04-20,42.7455,43.4642,42.1563,43.3437,5842421
2017-04-21,43.3169,43.4866,42.7544,43.0848,3359447
2017-04-24,43.8168,44.3525,43.5044,44.1204,4584579
2017-04-25,44.4685,45.4952,44.2186,45.0935,7791453
2017-04-26,39.8262,40.0494,37.2818,37.505,34476550
2017-04-27,37.6478,38.3888,37.3041,37.7639,9673220
2017-04-28,38.1299,38.1478,36.7819,37.6121,8613105
2017-05-01,37.5675,37.7639,37.255,37.6568,7376814
2017-05-02,37.7014,37.9067,37.4693,37.8889,6508914
2017-05-03,37.7817,38.1389,37.5675,37.9514,5381411
2017-05-04,38.0139,38.121,37.8085,38.0139,4947387
2017-05-05,37.7996,38.8888,37.63,38.8798,4885380
2017-05-08,38.9334,38.9423,38.1656,38.2728,3002068
2017-05-09,38.2728,38.4781,37.9335,38.2371,2798045
2017-05-10,38.2995,38.5674,38.1924,38.487,3493564
2017-05-11,38.3978,38.5406,37.88,37.9246,5224768
2017-05-12,37.9246,38.4513,37.7371,38.4245,3544703
2017-05-15,38.5317,38.8977,38.3799,38.8174,4448747
2017-05-16,38.987,39.3307,38.7459,39.2816,4080477
2017-05-17,38.7995,38.9469,37.6032,37.6389,5852820
2017-05-18,38.0853,38.0853,37.2015,37.7193,4102516
2017-05-19,37.8353,38.1924,37.8175,37.9514,3272094
2017-05-22,38.246,38.5317,37.6925,38.1835,2506213
2017-05-23,38.4781,38.5406,37.8933,38.0585,2702305
2017-05-24,38.4335,38.5674,38.0201,38.1478,2388530
2017-05-25,38.2817,38.7593,37.9246,38.487,2951187
2017-05-26,38.0942,38.3888,37.6746,37.9692,3272703
2017-05-30,37.6835,38.8754,37.6835,38.6031,3566940
2017-05-31,38.737,38.8977,38.2638,38.8977,4522265
2017-06-01,38.8888,38.8888,38.0585,38.2817,3492931
2017-06-02,38.3531,38.7013,38.3085,38.5852,2682978
2017-06-05,38.2638,38.3799,37.5496,37.5675,3322208
2017-06-06,37.4961,37.8041,37.13,37.3979,3406625
2017-06-07,37.5764,37.996,37.2863,37.4425,2397429
2017-06-08,37.5407,38.2281,37.1211,38.1835,3210626
2017-06-09,38.2638,38.862,37.139,37.8264,4758970
2017-06-12,37.2729,37.4425,35.9962,37.0854,6519284
2017-06-13,37.4871,37.8532,37.2997,37.5228,3981083
2017-06-14,37.7014,37.7014,36.4337,36.8533,3917176
2017-06-15,36.1123,37.1836,36.0676,37.0675,3694887
2017-06-16,36.9604,37.5853,36.8979,37.5228,7267682
2017-06-19,37.7494,38.2026,37.6588,37.9126,3068282
2017-06-20,37.7766,37.831,37.1875,37.1965,3294455
2017-06-21,37.3325,37.9494,37.2348,37.7585,2799269
2017-06-22,38.0304,38.2751,37.695,38.0757,2443751
2017-06-23,38.0757,39.1996,38.0123,38.6739,3596992
2017-06-26,38.9277,39.2177,38.2842,38.4201,3631527
2017-06-27,37.2509,37.3416,35.8098,35.8098,9008653
2017-06-28,36.2539,36.5249,35.7419,36.4171,4744043
2017-06-29,36.1089,36.1814,34.6988,35.266,6082364
2017-06-30,35.7101,35.7555,34.9035,35.121,3872621
2017-07-03,35.2751,35.5923,34.9579,34.976,1975084
2017-07-05,35.1663,35.4745,34.5863,35.3657,5116855
2017-07-06,34.695,34.84,33.4805,33.7977,9051804
2017-07-07,33.9699,35.0666,33.7343,34.6225,5852050
2017-07-10,34.5681,34.9851,34.3325,34.7947,3631964
2017-07-11,34.7766,35.4926,34.7766,35.0938,3751231
2017-07-12,35.6467,36.408,35.4836,35.982,4980209
2017-07-13,34.0968,35.3567,33.8249,34.7313,11523664
2017-07-14,34.8038,35.973,34.7857,35.8008,5357158
2017-07-17,35.3476,35.5742,34.9443,35.411,3813384
2017-07-18,35.402,35.402,34.7132,35.1935,3497284
2017-07-19,35.3476,35.7464,35.2851,35.5651,4143946
2017-07-20,35.5651,35.8914,35.2298,35.7283,2778843
2017-07-21,35.7826,36.0002,35.4156,35.8733,3256610
2017-07-24,35.9186,36.3718,35.5561,36.0364,6279070
2017-07-25,29.3023,30.9337,28.8944,30.0908,35475705
2017-07-26,30.2267,30.2902,29.0757,29.3113,12637592
2017-07-27,29.4563,29.9356,29.0938,29.5107,7709592
2017-07-28,29.2751,29.5651,28.8944,29.556,7865473
2017-07-31,29.6648,30.0364,29.4382,29.8733,7171657
2017-08-01,29.9548,30.3717,29.8189,30.2449,6029177
2017-08-02,30.3264,30.3332,29.9367,30.2902,5838381
2017-08-03,30.3717,30.6029,30.1452,30.4261,4934872
2017-08-04,30.553,30.8476,30.2358,30.2992,6767992
2017-08-07,30.272,30.5077,30.127,30.3446,5520705
2017-08-08,30.263,30.4714,29.8823,29.9004,5981481
2017-08-09,29.6739,29.905,29.4291,29.547,4285875
2017-08-10,29.3294,29.4745,28.559,28.5953,6368456
2017-08-11,29.2297,30.1361,28.976,29.266,5647213
2017-08-14,29.5923,30.0545,29.4926,29.5016,4163015
2017-08-15,29.5379,29.612,29.2388,29.2569,2938591
2017-08-16,29.3113,29.4654,29.1663,29.4382,2533522
2017-08-17,29.2751,29.547,28.5228,28.559,3483081
2017-08-18,28.6225,28.7675,28.1331,28.4322,2901029
2017-08-21,28.5228,28.5861,28.2237,28.5137,3141425
2017-08-22,28.7041,29.3476,28.6044,29.266,2640301
2017-08-23,28.2056,28.4231,27.7343,28.1059,7757275
2017-08-24,28.1965,28.4865,28.0515,28.1149,4542635
2017-08-25,28.1603,28.4593,27.9609,28.3234,3504783
2017-08-28,28.405,28.7313,28.2056,28.5409,2856317
2017-08-29,28.2781,28.5953,28.0515,28.5047,3357869
2017-08-30,28.4231,28.6225,28.0152,28.55,3807194
2017-08-31,28.8219,28.8219,28.3325,28.5772,4289317
2017-09-01,28.6316,29.0214,28.5953,28.8219,2115257
2017-09-05,28.8581,30.2267,28.8491,29.6829,8454710
2017-09-06,29.7736,30.1905,29.5923,29.7192,5927660
2017-09-07,29.8461,29.8914,28.9035,29.3113,4284306
2017-09-08,29.2841,29.2841,28.9125,28.9941,3562738
2017-09-11,28.3415,28.8128,27.9971,28.0515,6630305
2017-09-12,28.0968,29.0032,28.0606,28.9035,5159508
2017-09-13,29.1119,29.7736,28.9488,29.7101,5300016
2017-09-14,29.4654,29.7192,29.3204,29.5923,3368210
2017-09-15,29.6013,30.4896,29.3657,30.408,9565630
2017-09-18,30.5893,30.7461,29.2841,30.3808,8551019
2017-09-19,30.2515,30.4085,29.2816,29.725,7963150
2017-09-20,29.7342,30.1868,29.531,29.9097,4594086
2017-09-21,29.9097,30.5286,29.6049,30.2238,4696936
2017-09-22,30.1776,31.0828,30.076,31.0089,4397593
2017-09-25,30.8704,31.129,30.4547,30.6302,3625668
2017-09-26,30.6487,30.9443,30.2977,30.3623,3423937
2017-09-27,30.5009,30.9166,30.1037,30.6487,3785358
2017-09-28,30.7134,30.8242,29.9374,30.4639,4585574
2017-09-29,30.4732,30.6949,30.2515,30.6395,2524367
2017-10-02,31.0736,31.8495,30.9812,31.5909,7403049
2017-10-03,31.5909,31.6371,30.972,31.4523,3755445
2017-10-04,31.4431,31.6463,31.2768,31.3877,3067371
2017-10-05,31.48,31.6648,31.1844,31.4985,3211112
2017-10-06,31.2768,31.5262,30.9535,31.2122,3555643
2017-10-09,31.4338,32.1636,31.2583,31.2676,3679235
2017-10-10,31.6278,31.7248,30.815,31.1752,5237532
2017-10-11,31.0182,31.4985,30.8519,30.9443,3610699
2017-10-12,30.8519,31.1937,30.6856,31.0551,5111119
2017-10-13,31.2768,31.9234,31.0921,31.7756,4179203
2017-10-16,31.831,31.9142,31.4846,31.8588,4041455
2017-10-17,31.4431,31.5816,30.621,31.3692,5936521
2017-10-18,31.5077,31.711,31.4246,31.6463,3732155
2017-10-19,31.3322,31.7294,31.2699,31.7202,4362941
2017-10-20,31.9142,32.5885,31.7849,32.2744,8315324
2017-10-23,36.6251,37.7797,34.7684,36.348,33601239
2017-10-24,36.4865,37.2625,35.5721,35.8769,12140476
2017-10-25,35.5351,35.7291,34.6391,35.2395,7430651
2017-10-26,35.3873,35.6737,34.7038,35.2672,4276256
2017-10-27,35.3411,35.3411,34.0341,34.0849,5297431
2017-10-30,34.1311,34.1588,33.3644,33.8817,5870278
2017-10-31,34.011,34.8516,33.7801,34.1496,4432597
2017-11-01,34.5283,34.7592,33.8632,34.1403,2784309
2017-11-02,34.1496,34.1773,33.6047,33.9648,2745209
2017-11-03,33.8078,34.1588,33.4013,33.5584,2280056
2017-11-06,33.5122,34.6668,33.3182,34.6022,3186603
2017-11-07,34.5745,34.6261,34.0295,34.2881,2842344
2017-11-08,34.2142,35.2857,33.9288,34.8331,4241354
2017-11-09,34.2973,35.2211,34.2973,34.556,4349562
2017-11-10,34.362,35.1749,34.362,35.0917,3011776
2017-11-13,35.0086,35.0455,34.4728,34.7869,2305647
2017-11-14,34.75,35.0363,34.4821,34.6299,2598799
2017-11-15,34.4913,34.9624,34.399,34.9255,3497299
2017-11-16,35.064,36.2787,35.0363,36.1355,5258404
2017-11-17,36.2464,36.5789,35.8215,36.4126,3154656
2017-11-20,36.3387,37.0131,36.0986,36.8098,3993233
2017-11-21,36.9946,37.5386,36.9114,37.0777,3848063
2017-11-22,36.9669,37.3825,36.7821,37.2532,2364850
2017-11-24,37.2809,37.4564,36.9207,37.2163,1340056
2017-11-27,36.4588,36.6713,35.6182,36.0986,5631717
2017-11-28,36.3757,36.9946,35.9877,36.9299,3809279
2017-11-29,36.9022,37.4102,35.7106,35.7938,6070187
2017-11-30,36.0154,36.1725,35.295,35.6182,6782523
2017-12-01,35.3873,36.2879,34.4082,36.1263,5125089
2017-12-04,36.7267,36.9669,35.8215,36.2094,4592560
2017-12-05,36.505,36.9022,36.0616,36.1448,3945577
2017-12-06,36.1817,36.311,35.6182,36.1909,2520261
2017-12-07,36.1725,37.0408,36.0062,36.5604,3724986
2017-12-08,36.7914,37.5165,36.5604,37.401,5502052
2017-12-11,37.2717,37.9922,37.1054,37.3825,3740724
2017-12-12,37.5673,39.3223,37.5026,38.9067,6354875
2017-12-13,39.1376,39.3916,38.7404,38.8697,4509096
2017-12-14,38.9898,39.0637,38.648,38.7404,3301558
2017-12-15,38.9806,38.9898,38.2508,38.8143,6241798
2017-12-18,39.1283,39.7796,39.0073,39.7103,4628927
2017-12-19,39.5697,40.0572,39.3166,39.5416,4553347
2017-12-20,39.7853,39.8415,38.7729,38.9322,3322531
2017-12-21,39.1103,39.8697,38.9885,39.3353,3425256
2017-12-22,39.3072,39.7384,39.2791,39.5322,1713946
2017-12-26,39.3634,40.029,39.101,39.5041,2969355
2017-12-27,39.5978,39.8322,39.1197,39.4759,1934643
2017-12-28,39.5509,39.6166,39.1291,39.3916,1368877
2017-12-29,39.3822,39.7009,39.2228,39.2228,1866361
2018-01-02,39.7009,40.4415,39.2884,40.2446,2888378
2018-01-03,40.2446,40.4509,39.8228,40.1696,3446064
2018-01-04,40.1884,40.5259,39.3447,39.9728,2824993
2018-01-05,40.1603,40.3009,39.7853,40.254,2183179
2018-01-08,45.7287,46.5912,42.7664,43.1226,23460829
2018-01-09,43.5726,44.3319,43.1601,43.4882,10500163
2018-01-10,43.2726,44.3132,42.9445,44.1257,3808752
2018-01-11,44.3975,45.9818,44.1632,45.9396,6246581
2018-01-12,46.0474,48.6348,46.0381,48.0536,7747448
2018-01-16,47.5942,49.0613,47.2661,48.288,6885254
2018-01-17,48.063,49.141,47.7077,48.8785,4113573
2018-01-18,48.9348,49.0192,48.3911,48.7567,3982283
2018-01-19,48.8785,49.4691,48.5058,49.3285,3871209
2018-01-22,49.2067,49.9191,48.7848,49.8347,3591726
2018-01-23,49.8535,50.7347,49.6191,50.6784,3192240
2018-01-24,50.6597,50.6972,49.0238,49.6566,5551529
2018-01-25,50.116,50.4347,49.3754,49.8441,3618291
2018-01-26,50.1628,51.5596,50.0972,51.5034,7318581
2018-01-29,50.6222,52.1409,50.1636,51.6628,8940951
2018-01-30,50.6222,51.569,49.8254,51.5409,7756255
2018-01-31,51.7003,52.9189,51.6253,51.7471,5110203
2018-02-01,51.2972,52.0565,50.4347,51.0347,5356395
2018-02-02,50.6128,50.6222,48.1662,48.5317,6567155
2018-02-05,48.0536,49.141,46.4131,46.5443,7359006
2018-02-06,45.0725,46.3568,44.2475,45.635,9556611
2018-02-07,46.1224,47.4442,45.7381,46.4506,6042727
2018-02-08,46.3662,46.5537,44.4632,44.4725,4587947
2018-02-09,45.0444,45.4662,43.239,44.8288,5633152
2018-02-12,45.1381,46.4131,45.1381,46.0943,3380139
2018-02-13,46.2349,46.7693,45.7662,46.5255,2919529
2018-02-14,45.9537,48.4942,45.9537,48.1567,3674956
2018-02-15,48.6254,48.8973,47.388,48.2973,3207592
2018-02-16,48.2411,48.6817,47.9036,48.2036,2738585
