date,open,high,low,close,volume
2017-01-03,21.228,21.32,20.8603,21.0626,3305426
2017-01-04,21.0717,21.5314,21.0717,21.513,1736858
2017-01-05,21.4395,21.8072,21.3476,21.7797,1955366
2017-01-06,21.8348,22.083,21.5498,22.0647,1963754
2017-01-09,22.0555,22.0647,21.605,21.6877,1638655
2017-01-10,21.798,21.9911,21.6096,21.7429,1967046
2017-01-11,21.7245,22.0463,21.6877,21.8072,1160425
2017-01-12,21.7429,21.844,21.3613,21.8348,1660837
2017-01-13,21.844,21.9543,21.7429,21.8716,883596
2017-01-17,21.8808,21.9543,21.7245,21.8992,1432150
2017-01-18,22.0003,22.0647,21.6693,21.7521,1657183
2017-01-19,21.7429,21.8026,21.1545,21.3935,1315745
2017-01-20,21.4487,21.5498,21.1913,21.274,1399236
2017-01-23,21.2556,21.2924,21.035,21.0626,1261410
2017-01-24,21.0717,21.4441,21.0075,21.2464,1414137
2017-01-25,21.3659,21.4487,21.1591,21.228,1701365
2017-01-26,21.2924,21.3843,20.9982,21.0534,1389184
2017-01-27,21.1177,21.1177,20.3454,20.4006,1745127
2017-01-30,20.3454,20.3454,19.9915,20.134,2218603
2017-01-31,20.1432,20.1984,19.518,19.7295,3056993
2017-02-01,19.8122,19.8122,19.3525,19.3985,3080400
2017-02-02,19.2422,19.5272,19.2146,19.4353,1683429
2017-02-03,19.4904,19.7295,19.4261,19.7019,1408835
2017-02-06,19.6467,19.9547,19.6283,19.8858,2192755
2017-02-07,19.8766,19.9501,19.5548,19.7663,2815673
2017-02-08,19.2146,19.7663,19.1319,19.4537,2463146
2017-02-09,19.4812,19.7479,19.2882,19.4077,2727775
2017-02-10,19.3893,19.4353,19.1779,19.3525,2375191
2017-02-13,19.5272,19.6375,19.1043,19.1687,2243438
2017-02-14,19.1319,19.518,19.1227,19.279,2275869
2017-02-15,19.279,19.4353,18.8745,19.1227,5456995
2017-02-16,19.1043,19.2146,18.8009,18.9021,4097995
2017-02-17,18.8469,18.9112,18.755,18.8561,4405050
2017-02-21,18.8929,19.1227,18.8929,18.9388,4079440
2017-02-22,18.9112,18.948,18.6308,18.6446,3285806
2017-02-23,18.6446,18.6906,18.3224,18.4332,3438760
2017-02-24,18.332,18.6079,18.2493,18.4332,6006051
2017-02-27,18.4332,18.8055,18.4056,18.6262,5049368
2017-02-28,18.6171,19.0492,18.5619,18.9021,5700675
2017-03-01,19.1043,19.3617,18.8837,18.9664,4645106
2017-03-02,18.994,19.0492,18.7641,18.9848,4403973
2017-03-03,18.9664,19.2974,18.8929,19.2882,3252142
2017-03-06,19.3342,19.5456,19.0583,19.279,4038830
2017-03-07,19.1871,19.2698,18.8469,19.1595,6024700
2017-03-08,20.9706,22.3864,20.7867,22.0095,17749101
2017-03-09,22.1934,22.2945,21.4257,21.4671,5863536
2017-03-10,21.6898,22.1446,21.6341,22.0239,5218079
2017-03-13,22.0703,22.5621,22.0518,22.3395,4467045
2017-03-14,22.3024,22.5437,22.2188,22.3116,2961271
2017-03-15,22.3673,22.7386,22.3673,22.6643,3812489
2017-03-16,22.6643,22.7943,22.4833,22.5158,2615269
2017-03-17,22.4973,22.8221,22.2467,22.6922,7901499
2017-03-20,22.6458,22.655,22.0983,22.1539,4698359
2017-03-21,22.1539,22.2652,21.6063,21.6341,4447689
2017-03-22,21.6341,21.6898,21.4346,21.6713,2195965
2017-03-23,21.662,21.7362,21.0587,21.1237,3297467
