date,open,high,low,close,volume
2017-01-03,19.0381,19.8825,18.9677,19.8199,17376398
2017-01-04,19.9294,20.0545,19.8121,19.9216,10443772
2017-01-05,19.9528,20.0701,19.6596,19.9372,7921741
2017-01-06,19.9294,19.9489,19.7965,19.8434,5736182
2017-01-09,19.8825,19.945,19.6948,19.7261,6765279
2017-01-10,19.8199,19.8277,19.6166,19.7026,8274952
2017-01-11,19.7886,19.8199,19.4994,19.7339,5567042
2017-01-12,19.687,19.7026,19.4681,19.687,7340834
2017-01-13,19.7339,19.8512,19.5619,19.7496,5313070
2017-01-17,19.7496,19.9528,19.5775,19.9137,7753882
2017-01-18,20.0076,20.0858,19.8747,19.9137,5841822
2017-01-19,19.9919,20.0388,19.859,19.9372,4364224
2017-01-20,20.0388,20.1866,19.9528,19.9841,4866482
2017-01-23,19.9841,20.1952,19.8903,20.1796,4439750
2017-01-24,19.9919,20.1014,19.9372,19.9919,5655133
2017-01-25,20.1561,20.2108,19.9685,20.0858,7489213
2017-01-26,20.0545,20.4571,19.859,20.375,7653733
2017-01-27,20.375,20.4454,20.1718,20.2969,4935059
2017-01-30,20.3359,20.3672,19.9763,20.1796,4880701
2017-01-31,20.2734,20.3672,20.0154,20.2187,11316042
2017-02-01,20.289,20.5549,19.8825,19.945,8832817
2017-02-02,19.9372,19.9919,19.601,19.7496,6190566
2017-02-03,19.9059,19.9294,19.7652,19.8747,5228391
2017-02-06,19.9372,19.9607,19.5385,19.5854,6353023
2017-02-07,19.6323,19.6401,19.3508,19.4525,6022232
2017-02-08,19.429,19.4367,18.9599,19.1006,13671506
2017-02-09,19.0224,19.429,18.7722,19.0928,10179851
2017-02-10,19.0772,19.171,18.9364,19.1475,5882601
2017-02-13,19.1866,19.3742,19.1624,19.2492,6555986
2017-02-14,19.2804,19.3117,19.1241,19.1866,4962947
2017-02-15,19.1397,19.171,18.9912,19.0772,5599574
2017-02-16,19.1163,19.1163,18.9286,18.9833,5162872
2017-02-17,18.9521,18.9912,18.8426,18.9833,5122976
2017-02-21,18.999,19.3195,18.9912,19.2883,6846831
2017-02-22,19.343,19.4915,19.2648,19.4134,6431600
2017-02-23,19.4603,19.5228,19.2023,19.3195,6597988
2017-02-24,19.257,19.3352,19.1006,19.2179,6056642
2017-02-27,19.2101,19.3352,19.1163,19.2414,6722186
2017-02-28,19.257,19.3117,18.913,18.9677,13031838
2017-03-01,19.1276,19.3116,18.7198,19.2236,14735804
2017-03-02,19.1356,19.1836,18.8158,18.8158,10003104
2017-03-03,18.8957,18.9037,18.6958,18.7758,8419064
2017-03-06,18.6958,18.7238,18.36,18.4719,8175124
2017-03-07,18.4159,18.4639,17.8882,17.9921,11620855
2017-03-08,18.0321,18.1521,17.9122,17.9522,7310167
2017-03-09,17.9122,18.28,17.9122,18.1761,7984260
2017-03-10,18.216,18.5119,18.192,18.5039,6382025
2017-03-13,18.4719,18.7678,18.4639,18.7598,8358911
2017-03-14,18.7598,18.7598,18.4399,18.6638,5893068
2017-03-15,18.6638,19.0717,18.6638,19.0077,10642838
2017-03-16,19.0237,19.0877,18.6159,18.6878,10728969
2017-03-17,18.7998,19.0477,18.6798,18.9117,24891583
2017-03-20,18.9357,18.9917,18.7998,18.9037,8138955
2017-03-21,18.9517,18.9917,18.5679,18.6798,7234732
2017-03-22,18.6319,18.6399,18.0801,18.24,12577325
2017-03-23,18.192,18.304,18.0561,18.1041,6887351
2017-03-24,18.1681,18.344,18.0881,18.2,5890158
2017-03-27,18.1201,18.1361,17.8722,18.0801,9057861
2017-03-28,18.0081,18.0641,17.8562,18.0081,7325754
2017-03-29,18.216,18.5439,18.1521,18.4639,8208235
2017-03-30,18.4719,18.7278,18.4,18.7198,7466212
2017-03-31,18.7118,18.8957,18.6478,18.8478,7533614
2017-04-03,18.8398,18.9197,18.6518,18.8717,6992549
2017-04-04,18.8158,19.1676,18.8158,19.1596,12820344
2017-04-05,19.1676,19.5427,19.0717,19.3595,12561386
2017-04-06,19.3915,19.7114,19.3036,19.5594,7640759
2017-04-07,19.5994,19.9193,19.5275,19.6234,9662236
2017-04-10,19.6954,19.9673,19.6554,19.8873,8136814
2017-04-11,19.9113,19.9913,19.6954,19.9113,8899935
2017-04-12,19.8713,20.1032,19.8153,20.1032,10806222
2017-04-13,20.0792,20.2471,19.8713,20.0872,9958699
2017-04-17,20.1512,20.3911,20.0952,20.2312,7318113
2017-04-18,20.1832,20.2352,19.9913,20.0392,7294946
2017-04-19,20.1352,20.2312,20.0792,20.2232,11207568
2017-04-20,20.1672,20.487,20.0232,20.3831,8716160
2017-04-21,20.2951,20.3271,20.1512,20.2471,7432209
2017-04-24,20.3911,20.527,20.2791,20.3511,7725596
2017-04-25,20.4231,20.7429,20.3911,20.7349,11383337
2017-04-26,20.7909,20.8469,20.623,20.687,8972261
2017-04-27,20.679,20.8069,20.591,20.623,12119332
2017-04-28,20.607,20.623,20.2392,20.527,11581185
2017-05-01,20.583,20.591,20.2711,20.2951,9827091
2017-05-02,20.3191,20.7909,20.2951,20.7509,9168370
2017-05-03,20.663,20.687,20.2312,20.3271,10400439
2017-05-04,19.7913,19.7913,18.4319,18.9837,28643149
2017-05-05,19.0157,19.0876,18.7638,18.8717,12349560
