date,open,high,low,close,volume
2017-01-03,67.4783,69.2413,67.3291,69.176,10953724
2017-01-04,69.5211,71.8065,69.3784,71.2468,14914161
2017-01-05,71.6759,71.6852,70.4912,70.9017,9413125
2017-01-06,71.3121,71.3587,70.342,70.4166,8979989
2017-01-09,70.827,70.9763,70.2114,70.7431,10165306
2017-01-10,71.3214,71.3587,69.8942,69.9689,8869808
2017-01-11,70.4446,70.4726,68.1033,68.8122,14165686
2017-01-12,68.5883,68.7283,68.0287,68.4298,7057690
2017-01-13,68.6816,68.8215,68.094,68.1592,8269090
2017-01-17,68.0193,68.0193,66.9093,67.0772,11706566
2017-01-18,67.385,67.5996,66.6948,67.2824,9910026
2017-01-19,66.9895,67.3944,66.4429,66.7601,9810909
2017-01-20,67.1332,67.1612,65.8366,66.2377,10270332
2017-01-23,66.1071,66.4989,65.5754,65.9392,9657611
2017-01-24,65.8552,66.2097,65.0904,65.5288,10912814
2017-01-25,66.0605,67.4783,65.9672,67.0772,14026510
2017-01-26,66.9559,67.0212,66.3683,66.4336,8580128
2017-01-27,66.6295,67.3195,66.3785,66.4709,6939722
2017-01-30,66.2284,66.8533,65.9905,66.7041,7242500
2017-01-31,66.3496,67.7022,66.219,67.5809,10365481
2017-02-01,67.8328,67.982,67.2171,67.926,7441835
2017-02-02,67.7302,67.9354,66.9559,67.3944,8814249
2017-02-03,67.8514,67.8608,66.9466,67.4783,8034271
2017-02-06,67.1798,67.7852,66.6388,67.5249,7634966
2017-02-07,67.6835,68.3738,67.5436,68.2152,13325377
2017-02-08,62.749,62.749,61.3312,62.3386,51547414
2017-02-09,61.8815,62.3013,60.9861,61.1819,23070617
2017-02-10,61.4245,62.292,61.0327,61.9002,16208423
2017-02-13,62.32,63.2294,62.0308,63.1035,15885076
2017-02-14,63.9897,64.055,62.805,63.0102,14972621
2017-02-15,63.1501,65.2769,63.1152,65.109,16656620
2017-02-16,65.2956,65.9205,64.6054,65.5847,10965471
2017-02-17,65.4635,66.0325,65.0251,65.1556,11186926
2017-02-21,65.2956,65.2956,64.2042,64.6333,11190406
